Customer id,Retailer_name,Retailer_industry,Num_stores,Avg monthly_revenue,Contract_value,Contract tenure_months,Platform_usage_hours,Support_tickets_opened,Data_integration_issues,churn
3b9ee156-a2fb-470c-8a8f-ed83ec64a121,Duncan-Dillon,Home Goods,91,74651.56,25878,4,62,2,8,0
28b88e41-d0bb-4bc4-bae3-521cfd5d5622,Harrison-Gonzalez,Fashion,77,61993.05,7577,19,32,1,7,0
ba5d7899-6a9b-4596-a230-c332fbe1ea07,"Figueroa, Castro and Copeland",Fashion,88,120260.83,46573,44,36,0,6,0
ddcf3c10-bcbd-46ed-b7da-e6fbd60bbd39,"Smith, Hull and Morgan",Fashion,22,167035.25,46781,5,52,1,7,0
90c3c4d9-8e39-4e37-b02d-045fd56f7962,Ellis-Fields,Electronics,2,86686.42,47305,19,48,3,7,0
cc10fa8d-a0ca-4293-8aa2-31492f7e0edc,Lane-Brown,Food & Beverage,36,44489.83,31343,35,28,4,7,0
4c6801d7-a900-4dec-a22e-cccec19a7011,"Hood, Gutierrez and Coleman",Fashion,73,87716.93,23637,26,3,3,0,0
d38ce357-3b67-487f-8ed2-306c5f15f1e7,"Reynolds, Lynn and Boyle",Electronics,71,79887.73,39052,46,76,1,1,0
666d00bb-5233-4088-b4b2-23dcb0638ad4,Carter-Moyer,Fashion,15,187157.4,6485,38,20,1,8,0
4c586743-147b-4d6d-989b-3bf554c620d2,Smith-Rogers,Fashion,74,120977.6,24313,32,30,2,4,0
68a0cf1a-cdca-4d4d-9978-b49d387f9c86,Johnson-Stokes,Fashion,17,197351.5,33710,30,61,1,3,0
53b81472-59bf-420a-b89b-44b9323ebd71,Brown-Dalton,Fashion,47,159778.62,17552,38,57,1,4,0
a3a96af8-f212-4f7c-9ced-52fe50a25497,Steele-Hays,Food & Beverage,5,121862.51,34898,22,46,0,9,0
993efcfd-f373-476c-8352-da6cf17f9c30,Patel Ltd,Fashion,36,33930.4,27569,19,22,0,1,0
566c8dff-3208-4051-9658-ad91447170bb,"Elliott, Bender and Burgess",Food & Beverage,38,96535.43,39268,34,52,2,3,0
1e458b49-1aff-41ed-830b-fa12c1ef8660,Morgan-Miller,Home Goods,63,88690.26,9143,15,12,0,5,0
c968a6b1-7327-4fa1-bdac-67e0a2206bb9,Chapman Group,Electronics,97,-20507.2,28596,18,40,1,0,0
734d46df-9c93-49f6-b4f3-678fedddd256,Watson LLC,Home Goods,28,173906.39,42927,30,62,0,6,0
d8f330ed-3b63-490d-a1c4-af556a3f2d1c,Murphy-Berry,Fashion,81,48720.63,10135,28,43,3,8,0
8933fec3-d228-4834-8a0b-4361a80d180d,Stevens LLC,Fashion,30,77797.82,41872,16,60,4,4,0
c8433109-ee79-4337-b69a-66e3327698bc,"Smith, Perkins and Aguirre",Electronics,45,63073.25,48629,10,36,3,6,0
2e612b6a-46d2-4d7f-8ba8-774cd499fcbd,"Taylor, Blair and Cook",Fashion,57,59977.38,31068,18,54,0,1,0
189c73b5-2937-43ba-a6c1-8bf11ec3ba8b,"Burnett, Ray and Parker",Electronics,48,85799.29,10614,27,58,4,9,0
4965faf9-c235-4d22-9b25-4c7563b985b4,Thompson Inc,Home Goods,56,105100.16,35413,13,49,2,9,0
c8af3bb7-3c04-4c8c-be58-291da2c373bf,"White, Davidson and Wiggins",Home Goods,48,56066.61,11860,36,7,4,9,0
a36bed54-4f96-4f9c-bac3-a66542caec7c,Watson-Braun,Electronics,83,155412.8,38409,46,54,4,6,0
55600bd3-88a5-4868-96e9-ab8483a6e27e,Duncan-Ballard,Fashion,4,180587.84,5885,14,82,1,5,0
d6b03aab-0e22-43a4-996c-aedfb9ecaf94,Harding-Rios,Food & Beverage,63,73804.55,47556,37,32,2,1,0
5c382bc0-5bec-4e20-8104-89c6f321310e,"Cox, Francis and Ortiz",Food & Beverage,16,82679.91,12657,37,59,2,3,0
6db748fa-e47b-4000-ae7d-c420a856c268,Zuniga PLC,Food & Beverage,77,62773.93,35591,37,49,4,6,0
4ed878b8-afd8-4f62-bde6-c7a391cc243c,"Parrish, Ryan and Cooper",Electronics,61,162756.72,49907,17,15,0,5,0
650b8524-fcd2-4432-ae62-aeb3f04d9e43,Walker-Mitchell,Fashion,9,125010.13,7150,30,40,0,3,1
1de32879-d0d0-45e4-a7b4-043e90304478,Tran-Cunningham,Fashion,3,124823.49,30211,28,100,0,8,0
f5001cd3-74fd-4804-8bd7-f605bfe04b18,"Oneill, Porter and Hamilton",Food & Beverage,21,106182.07,15900,34,64,2,0,0
4b1127ca-18dd-46b1-ab7a-1e3d92d1bc7b,Salazar-Thompson,Electronics,10,85974.03,8562,28,43,2,8,0
530dd8d2-f496-4f9b-a0e4-0212a2cd8b82,Walker-Dillon,Electronics,64,78325.11,43363,20,72,0,0,0
ad1caad8-8cf8-40ed-969a-6d0e34949b1e,"Gonzales, Hernandez and Hamilton",Electronics,19,114392.8,12716,46,41,1,8,0
df5ef3ca-092d-4e91-8bf9-affeb8fd7409,"Bray, Thomas and Shaw",Electronics,61,125062.69,22156,41,73,0,5,0
56c13549-0908-4dfd-9f41-a6681623a7ee,Adams-Leach,Home Goods,74,44635.71,28436,16,63,3,7,0
eb9a0ff5-3dac-4211-bcec-b21cb7431675,"Ryan, Roy and Perry",Home Goods,14,63774.39,14766,28,30,0,9,0
1fd00384-f67c-47a0-9355-d5775f48bade,Dunn and Sons,Electronics,98,141531.3,10753,1,51,4,3,0
dc4b00d5-6b78-4d57-bc12-98245bf66039,Padilla and Sons,Home Goods,80,72137.4,28330,4,38,3,7,0
9f03ba61-e8d4-4730-a889-9c0ba9872399,Howard-Wilson,Food & Beverage,91,136826.78,23738,46,52,2,7,0
b0ad6ed4-5003-4ad6-9db1-f297ae3723a4,Manning LLC,Home Goods,83,69468.34,35509,10,52,4,0,0
d9774827-9ae1-42ce-b10f-0dbc3d11a3cc,"Garcia, Perry and Harrison",Home Goods,94,123550.74,25703,25,35,1,2,0
3c92da5e-6861-41a4-a52a-ae9923458295,Cherry Ltd,Home Goods,90,87381.54,10361,14,65,4,5,1
de3cf7f1-dd4d-4e1d-8a76-9415ed7daa7c,Morgan-Ponce,Electronics,21,100171.35,41978,33,45,2,5,0
27017bb1-b7e5-40bc-a4de-744fbf38b420,"Gray, Nelson and Mendoza",Electronics,74,113328.62,25371,22,76,1,4,0
36d35f6c-8dad-48b6-a192-4b862fa9f924,Cruz-Snyder,Electronics,1,16609.49,34111,37,40,0,6,0
ab547cb6-9ec2-4896-9b2f-e12ee1972b1c,Poole and Sons,Fashion,60,79738.25,10273,44,78,1,7,0
3919c298-3670-4b9b-be6c-647a6d6afb48,Miller and Sons,Home Goods,80,146042.82,36671,33,84,0,7,0
27f2c2fa-ac61-4b45-b35a-18fc24e5d7c6,"Perez, Huffman and Bradford",Home Goods,92,64224.2,29940,16,32,1,9,0
55c86c7d-3abc-4f96-b938-06ca8d9ebac7,Hodges-Bauer,Electronics,26,145962.91,30440,37,35,4,1,0
b930b65b-05be-45b3-b995-8b9719bdb9f1,Nelson-Miller,Food & Beverage,10,72953.06,18731,7,42,2,4,0
15fc0165-4bb8-4d37-aef0-e93d358be5fe,Williams-Howard,Food & Beverage,24,90107.73,48538,33,38,2,2,0
80d17aed-3b11-4765-ac8e-b22c76444462,"Reed, Obrien and Nichols",Fashion,47,82568.06,22085,33,73,4,3,0
3427ec85-25b4-41ec-bb4a-d4fcb441fb48,"Martin, Villanueva and Arellano",Electronics,92,73635.71,41348,39,27,1,8,0
079475e4-8ff2-4265-9ec1-af491991f082,Baker-Rich,Home Goods,30,2943.31,10531,11,47,4,6,0
095796c8-13df-49af-9df3-e79865538a8b,"Robinson, Cannon and Brown",Electronics,23,85440.74,35072,19,10,3,6,1
ba8abf10-2b39-4972-9ba6-54e880c46485,"King, Brooks and Edwards",Electronics,59,135941.22,30257,8,44,1,2,0
8eb3e18a-7db1-4360-b963-b495574b17d0,Mendoza-Vasquez,Food & Beverage,77,183282.15,16850,40,22,2,1,0
649f8227-b2f8-43f3-87c2-86dc6e30be13,Fowler Ltd,Food & Beverage,17,123337.05,35560,46,67,0,4,0
319a25d9-3787-4a18-a5f7-568ceca56ffe,George Inc,Fashion,45,137231.08,6344,46,49,4,7,0
1686467c-1164-40a7-a912-93584155b182,Anderson-Dennis,Electronics,4,73229.42,17162,30,42,0,5,0
1fa00e76-1f69-4e6b-a03b-6a1ae828a872,Young and Sons,Home Goods,23,40603.77,7824,5,61,4,3,0
8d3fa4c2-8f34-4106-98c5-bec9bed82611,Mann-Cox,Food & Beverage,68,65412.89,28662,2,40,4,1,0
bf95067f-8bee-435d-8936-38cbdbde842e,Robertson-Hoffman,Home Goods,29,76869.27,33903,20,42,3,0,0
e051a2de-e7d2-42c4-aff0-a7d0401f7279,Schmitt-Young,Food & Beverage,80,120979.27,30553,4,48,0,7,0
febaf124-fecb-46b6-8796-8d0e79a48933,"Whitney, Black and Allen",Food & Beverage,41,187311.79,18003,42,30,4,6,0
f2573c36-69ea-43eb-813a-03970d0954fa,Hoffman-Skinner,Home Goods,66,83688.6,32326,10,0,1,3,0
c3573b70-6d61-4054-933a-c2c890e9cee7,"Roberts, Peterson and Schmitt",Electronics,59,74414.16,31175,22,47,2,6,0
71d1e7c9-5f28-4d83-af84-8b24c16d9a3f,Nguyen-Bullock,Home Goods,44,14289.17,47988,37,44,2,6,0
64922eb7-4b04-4c88-93e3-100774be41e4,"Cooper, Chandler and Wilson",Food & Beverage,88,89023.53,46780,30,50,1,1,0
de547120-8d58-4939-8be1-b19c0562c0f2,Wood Inc,Home Goods,97,112484.75,37081,47,49,2,8,0
cc3d6a46-8331-4f7a-926b-f498fcd23fdd,Sexton-Lopez,Food & Beverage,61,43523.94,25857,42,40,2,5,0
4fb46c18-ead7-44a7-b345-2fe283422bf4,"Carpenter, Braun and Richardson",Electronics,32,55795.42,39019,37,53,0,7,0
15d36971-d45c-4ed8-8211-c4c9e95bf76e,"Bailey, Blair and Johnson",Food & Beverage,23,139643.44,32280,25,48,1,4,0
af21a832-8370-478f-8c26-cdd2e8fea950,Rogers-Ferguson,Food & Beverage,43,109937.58,41646,12,28,2,4,0
bada8ba2-5d02-4e8f-9fc6-4d086cb71354,"Wood, Randall and Mendoza",Home Goods,15,110761.04,16068,39,49,2,9,0
693c3a77-e487-486c-a4c1-4b8fed91da18,Bean-Simon,Home Goods,5,122157,38949,5,1,3,7,0
d2e630ea-e674-4d62-9a36-6b82d7a917d0,Williams and Sons,Electronics,90,32111.1,33889,9,92,4,7,0
96e29af5-41b1-42e9-aed0-b388bf3ea913,"Valencia, Duncan and Stevens",Home Goods,96,99449.82,12183,36,66,3,7,0
1392d452-07e5-4e3c-9cf6-31a9976d65b3,"Kim, Contreras and Taylor",Food & Beverage,17,63978.22,14177,8,68,4,2,0
2f641c57-c457-41cd-8db4-8496c6e2df58,Perez PLC,Fashion,99,95610.33,49074,29,5,3,9,0
6cb2e951-5e03-4667-b6a9-c66bc3cd811d,"Hunter, Wilson and Krause",Fashion,38,123574.91,36314,20,50,4,3,0
d702b009-a3f6-4701-b2cf-e091e8bec4b3,Herrera PLC,Food & Beverage,7,55742.86,9460,39,75,3,2,0
d14399b7-5fcc-4cb1-89e0-2bf1e1946ead,Cruz-Olson,Electronics,73,95192.77,11311,12,48,0,3,0
a15aa161-06e8-4562-a115-b33364565f35,Fitzpatrick-Joseph,Food & Beverage,99,97867.15,48407,36,45,0,5,0
97fc17a9-66d4-4010-803c-60f920e1ac82,Thomas-Brown,Fashion,67,107013.66,18610,24,24,1,2,0
4b306cc1-f7dd-4f14-bb3a-f3a9a0c3b713,Noble Group,Electronics,21,131547.31,29430,18,48,0,5,0
e3629094-e957-49ae-8394-3b55d541ec61,"Horne, Hines and Richardson",Food & Beverage,85,-9782.4,47074,15,68,1,8,0
bc9dd669-837d-4b57-8f3f-6dc1152e5721,Dickson Group,Home Goods,11,71420.5,33802,7,30,2,8,0
367b1784-ab20-41d4-8b70-fac47fbd8dd8,Perry-Griffith,Electronics,39,179421.15,34330,9,34,2,0,0
c9ac2c01-d00c-4841-9b55-c9ef2f64d834,Bennett-Fernandez,Home Goods,64,-1705.81,35863,26,59,3,8,0
f6e17dc5-d3de-40d5-afd4-59a24cb7aca7,Sandoval PLC,Home Goods,68,114089.59,42355,5,9,0,9,0
149235f8-50cd-4769-83b7-fd559918e7ae,Marks-Salazar,Home Goods,64,55450.91,32507,24,50,0,9,0
09bcaf57-95f0-4dd9-85fb-02abb7b19d1f,Hunt-Taylor,Electronics,8,73608.5,41630,34,81,0,9,0
3b2c3218-9ab0-4410-8d72-176ef38e51ff,Wolf-Moreno,Fashion,67,49234.49,48188,23,54,1,6,0
a351e91b-2090-478c-bb24-8151edffa5ce,Taylor-Gonzalez,Fashion,37,68156.23,16671,38,77,1,6,0
ed3cfc1c-3afb-4569-be6f-04a0a5e6eb54,"Fisher, Hess and Park",Electronics,29,75589.14,40840,4,36,3,7,0
271bae0e-9b17-4223-85e1-85e5377ad34f,Keller Inc,Food & Beverage,73,209801.92,35048,32,66,0,7,0
2ca0788b-3300-4fa1-af97-8842946d2322,"Reyes, Young and Henderson",Fashion,44,73757.7,12014,38,39,4,4,0
1412ef5d-931b-419b-8174-22f917d375f7,Adkins Group,Food & Beverage,23,80521.62,35858,20,57,2,4,0
db3ec265-f73f-4412-a6e0-5d8b8c5df781,Parker Inc,Electronics,62,111410.22,48819,3,53,3,4,0
59cac766-c5d9-4995-808f-18107b5651ea,"Flynn, Lee and Rogers",Home Goods,93,152892.33,17891,20,62,2,2,0
94fc0b88-a8b0-4f03-b4c6-4f3a8c8e39f3,Tanner-Lewis,Fashion,1,145554.95,11094,35,78,0,8,0
fd0b720c-5315-4c4c-ba10-b61026403d71,Mack Group,Electronics,75,120777.19,21324,43,75,1,6,0
2c381ac8-9263-462c-a202-e8df922bcd4f,Beltran-Hawkins,Home Goods,56,161376.08,16300,35,62,4,8,0
346171c0-f433-4089-b48a-54ea1a541d83,Adkins PLC,Home Goods,5,194838.77,28039,8,37,2,2,0
70244c1d-f4f9-4657-ada8-24c906e52f5f,Wright-Prince,Home Goods,29,28789.31,9745,29,48,4,6,0
feea59e3-fa51-4959-a1c5-acc190520aad,"Richardson, Berry and Robertson",Home Goods,5,135124.34,27676,18,82,1,9,0
632fb864-451f-4fb9-a6f3-d1a3ac466504,"Williams, Powell and Marshall",Fashion,78,120777.98,44217,27,56,4,6,0
d3d882b9-a7d0-455d-a5f3-a7f64bcde54d,Young-Gardner,Food & Beverage,36,76670.78,29327,34,37,1,9,0
503d2783-34cb-4be4-8836-72d6e7c86a44,"Cole, Glenn and Jackson",Food & Beverage,91,6396.77,23631,41,90,3,3,0
2cdb5ea7-4248-4802-bc2f-5d1706587084,Santos PLC,Home Goods,18,161896.14,28525,20,61,2,9,0
c1bf3051-4337-4c55-a256-cea34840a339,Carr LLC,Home Goods,12,185550.2,44633,26,50,2,1,0
18486abe-016f-4de5-9310-1b769a1dcbb6,Obrien Ltd,Fashion,82,8833.94,42740,46,55,3,6,0
f4333bf2-57f7-42cd-90b5-dc606bfdb49d,Hall Ltd,Electronics,70,57392.67,27780,4,54,3,7,0
83272cf9-05d0-4efd-9cc3-06822b0e2375,"Fitzpatrick, Cooper and Bryant",Electronics,91,43986.8,13392,35,47,2,6,0
79875bad-c083-43f7-a4ca-39f7ed67eb66,Levine-Rogers,Fashion,58,112573.38,38513,29,33,3,5,0
1b156107-6f2c-4103-9d4f-c553fe346903,Sheppard-Mendoza,Home Goods,51,-5012.3,21511,38,58,2,4,0
4b303ea3-a51e-4f4b-bbac-691fd9ccad81,Fields-Chapman,Electronics,30,158489.27,19133,8,60,3,8,0
0b7314a7-8f7c-45dc-843d-711f87f02b02,Hess PLC,Home Goods,27,82560.27,13553,2,40,0,5,0
40988979-d648-4f78-9ce8-1cacfd442170,Perez-Bond,Home Goods,33,159150.98,34119,29,53,0,8,0
ab15d49a-73db-4419-90a6-8fee69c5d033,"Juarez, Cisneros and Zimmerman",Food & Beverage,23,116438.09,19328,44,62,3,8,0
a4a68a1f-3bc2-40d0-8609-5338b405f943,"Smith, Rios and Wright",Electronics,4,156454.22,6900,15,45,2,0,0
b307cf2e-d317-44a6-86f8-21079acd1335,Preston-Macdonald,Electronics,82,113446.62,48727,37,63,3,9,0
80a78261-2fde-4af9-8e46-9482ee7dc0bb,Vazquez Group,Fashion,93,133985.06,18424,16,25,3,5,0
8876f4d6-271c-4a11-ace0-5fb1e893bb26,"Raymond, Rodriguez and Keller",Fashion,56,174147.71,39304,11,34,4,4,1
070888ef-bc04-4fd1-8cf0-2711d18a3d75,Molina Ltd,Electronics,72,29807.03,37676,1,50,4,3,0
3dde95d1-c5f2-4446-8203-b6ed04b274cc,Johnson Group,Electronics,77,143330.89,18235,35,57,4,2,0
2021e1f5-20c7-4244-a413-d489cc84d2aa,Byrd-Lee,Electronics,70,36024.4,28059,18,34,2,6,1
